name,phone,URL,address,newAddress,_GC_TYPE,_CLEANADDR,_X,_Y
텐버디 심리상담센터,0507-1356-3625,,충북 증평군 증평읍 중앙로 138 텐버디 심리상담센터,충청북도 증평군 증평읍 중앙로 138 텐버디 심리상담센터,정,충청북도 증평군 중앙로 138 (증평읍),127.57698832799129,36.779295612077284
이음심리상담센터,043-534-5004,https://eum5004.modoo.at/,충북 진천군 덕산읍 대하로 144 B동 208호,충청북도 진천군 덕산읍 대하로 144 B동 208호,정,충청북도 진천군 대하로 144 (덕산읍),127.53546123248677,36.90329841347732
어우러기심리상담센터,0507-1415-8045,http://www.eoureogi.com,충북 청주시 상당구 대성로 230-2,충청북도 청주시 상당구 대성로 230-2,정,충청북도 청주시 상당구 대성로 230-2 (수동),127.4918831690234,36.64577912884897
마음숲심리상담센터,043-292-5433,https://blog.naver.com/mind_forest_,충북 청주시 상당구 용정로 25 한라비발디 아파트 104동 803호,충청북도 청주시 상당구 용정로 25 한라비발디 아파트 104동 803호,정,"충청북도 청주시 상당구 용정로 25, 104동 (용정동)",127.51490949458103,36.63018014851279
예인심리상담센터,043-265-0581,http://www.yeincenter.co.kr,충북 청주시 흥덕구 송화로184번길 10 SJ빌딩 4층,충청북도 청주시 흥덕구 송화로184번길 10 SJ빌딩 4층,정,충청북도 청주시 흥덕구 송화로184번길 10 (송절동),127.45329611244588,36.66699006369561
충주부부가족심리상담센터,043-846-8220,http://www.cfpc.co.kr,충북 충주시 충인5길 1,충청북도 충주시 충인5길 1,정,충청북도 충주시 충인5길 1 (충인동),127.93312058125927,36.97268871601311
자기발전소 심리상담센터,010-2158-4322,,충북 청주시 청원구 율봉로195번길 10 402호,충청북도 청주시 청원구 율봉로195번길 10 402호,정,충청북도 청주시 청원구 율봉로195번길 10 (율량동),127.49108948369707,36.669503983817684
나를만나러가는길 심리상담센터,0507-1359-1656,,충북 진천군 덕산읍 연미로 128 607동 505호,충청북도 진천군 덕산읍 연미로 128 607동 505호,정,"충청북도 진천군 연미로 128, 607동 (덕산읍)",127.5323958272436,36.904269822402895
위앤아이 심리상담센터,010-7598-8240,,충북 청주시 상당구 명암로 13 명암유원지,충청북도 청주시 상당구 명암로 13 명암유원지,정,충청북도 청주시 상당구 명암로 13 (용담동),127.50868729912257,36.638177300186385
청주부부가족상담센터,010-6442-2699,https://cjcouple.modoo.at,충북 청주시 흥덕구 오송읍 오송생명3로 31 두산위브센티움,충청북도 청주시 흥덕구 오송읍 오송생명3로 31 두산위브센티움,정,충청북도 청주시 흥덕구 오송생명3로 31 (오송읍),127.32840909336137,36.63423894713677
심리상담센터 나다움,0507-1309-8219,http://nadaumcenter.modoo.at,충북 청주시 흥덕구 서현북로 15,충청북도 청주시 흥덕구 서현북로 15,정,충청북도 청주시 흥덕구 서현북로 15 (가경동),127.42405244557725,36.617627137409364
하늘빛상담센터,043-224-5407,https://skysky2012.modoo.at,충북 청주시 청원구 상당로 246-1 2동 3층 301호,충청북도 청주시 청원구 상당로 246-1 2동 3층 301호,정,충청북도 청주시 청원구 상당로 246-1 (우암동),127.48920057904654,36.65044907612495
편한맘심리상담협회,043-846-1959,https://0603001288.modoo.at,충북 충주시 예성로 197 2층,충청북도 충주시 예성로 197 2층,정,충청북도 충주시 예성로 197 (교현동),127.93467946764164,36.974080769577675
충북심리상담센터,043-231-9002,,충북 청주시 흥덕구 직지대로436번길 76 직지스타 330호,충청북도 청주시 흥덕구 직지대로436번길 76 직지스타 330호,정,충청북도 청주시 흥덕구 직지대로436번길 76 (송정동),127.44030976164049,36.640599495217955
한양온심리상담센터,0507-1414-8033,,충북 청주시 상당구 용담로 7 253호,충청북도 청주시 상당구 용담로 7 253호,정,충청북도 청주시 상당구 용담로 7 (문화동),127.4923036333093,36.632928106581815
마음휴심리상담센터,043-233-9090,,충북 청주시 흥덕구 경신로 11-1 상가동 2층,충청북도 청주시 흥덕구 경신로 11-1 상가동 2층,정,충청북도 청주시 흥덕구 경신로 11-1 (가경동),127.44328369167117,36.62033731471467
하임심리상담센터,0507-1357-7983,https://www.instagram.com/haim7977,충북 청주시 흥덕구 사운로 204 3층,충청북도 청주시 흥덕구 사운로 204 3층,정,충청북도 청주시 흥덕구 사운로 204 (운천동),127.47738992806903,36.646976312553534
파인애플 심리상담센터,043-283-3336,https://booking.kakao.com/short/NKMfxedH4V,충북 청주시 서원구 두꺼비로78번길 25,충청북도 청주시 서원구 두꺼비로78번길 25,정,충청북도 청주시 서원구 두꺼비로78번길 25 (산남동),127.4659809469686,36.611697557497315
온유심리상담센터,010-4626-4191,https://www.instagram.com/counsel_onu,충북 청주시 서원구 용호로 10 4층,충청북도 청주시 서원구 용호로 10 4층,정,충청북도 청주시 서원구 용호로 10 (죽림동),127.4454444336547,36.61265190463736
최이화 심리상담센터,0507-1361-1460,,충북 청주시 청원구 안덕벌로 25 1층 1호,충청북도 청주시 청원구 안덕벌로 25 1층 1호,정,충청북도 청주시 청원구 안덕벌로 25 (내덕동),127.49122183439692,36.6575738788594
뚱이쌤 아동발달센터,043-237-6636,http://www.slpddoong.com,충북 청주시 흥덕구 대농로 33 테라스퀘어 506호,충청북도 청주시 흥덕구 대농로 33 테라스퀘어 506호,정,충청북도 청주시 흥덕구 대농로 33 (복대동),127.42587830434326,36.64248269959798
보듬아동가족통합지원센터,0507-1423-1919,https://smartstore.naver.com/bodumstore,충북 청주시 흥덕구 대신로10번길 12 1층,충청북도 청주시 흥덕구 대신로10번길 12 1층,정,충청북도 청주시 흥덕구 대신로10번길 12 (복대동),127.43677382907346,36.63355690614752
맘스핸즈발달지원센터,0507-1316-7572,http://cafe.naver.com/momshand,충북 청주시 청원구 율봉로176번길 31 남경빌딩 2층,충청북도 청주시 청원구 율봉로176번길 31 남경빌딩 2층,정,충청북도 청주시 청원구 율봉로176번길 31 (율량동),127.48844425520886,36.6672923920616
청주시청소년상담복지센터,043-275-1388,http://www.cj1388.or.kr,충북 청주시 상당구 중앙로 30 청하빌딩 5층,충청북도 청주시 상당구 중앙로 30 청하빌딩 5층,정,충청북도 청주시 상당구 중앙로 30 (북문로2가),127.48890332342704,36.639656804472274
하늘숲심리상담센터,043-224-0788,http://cafe.naver.com/skywoodcj,충북 청주시 상당구 상당로115번길 61 3층,충청북도 청주시 상당구 상당로115번길 61 3층,정,충청북도 청주시 상당구 상당로115번길 61 (영동),127.48658275494336,36.63829833789085
징검다리언어심리센터,0507-1354-2269,http://www.jgchildren.com/,충북 충주시 칠금중앙6길 6,충청북도 충주시 칠금중앙6길 6,정,충청북도 충주시 칠금중앙6길 6 (칠금동),127.92140161999657,36.98151533185696
안나코칭상담센터,010-5484-3408,,충북 제천시 원뜰로 25,충청북도 제천시 원뜰로 25,정,충청북도 제천시 원뜰로 25 (천남동),128.1944178407209,37.13268970712623
마음을 그리다 심리상담센터,043-224-7788,http://cafe.naver.com.heart7788/,충북 청주시 청원구 상당로 220 3층,충청북도 청주시 청원구 상당로 220 3층,정,충청북도 청주시 청원구 상당로 220 (우암동),127.48943658036343,36.647982026768865
마리솔심리상담센터,043-296-7770,,충북 청주시 서원구 1순환로1063번길 42 2층,충청북도 청주시 서원구 1순환로1063번길 42 2층,정,충청북도 청주시 서원구 1순환로1063번길 42 (분평동),127.4853345588216,36.60836275207041
마음두리놀이상담센터,0507-1351-2336,,충북 청주시 청원구 내수읍 은곡묵방길 22-12,충청북도 청주시 청원구 내수읍 은곡묵방길 22-12,정,충청북도 청주시 청원구 은곡묵방길 22-12 (내수읍),127.52636095052496,36.70773782294028
누리ABA아동발달연구소,0507-1360-0462,https://www.instagram.com/nuri_aba_osong?igsh=MWt1MGhuanl0dG02dw==,"충북 청주시 흥덕구 오송읍 연제1길 24-35 211,212호","충청북도 청주시 흥덕구 오송읍 연제1길 24-35 211,212호",정,충청북도 청주시 흥덕구 연제1길 24-35 (오송읍),127.32257122781803,36.626464946298455
전국교사힐링상담센터,070-7132-3024,,충북 청주시 흥덕구 강내면 태성탑연로 261,충청북도 청주시 흥덕구 강내면 태성탑연로 261,정,충청북도 청주시 흥덕구 태성탑연로 261 (강내면),127.35270941919607,36.60744560598966
거북이운동언어심리센터,043-848-5526,https://www.instagram.com/turtlecenter5526,충북 충주시 동수2길 45 3층,충청북도 충주시 동수2길 45 3층,정,충청북도 충주시 동수2길 45 (연수동),127.93904576477165,36.98622177026754
보듬아동가족통합지원센터,043-532-3777,https://blog.naver.com/bodumblog,충북 진천군 덕산읍 시가로 6 보석빌딩 3층,충청북도 진천군 덕산읍 시가로 6 보석빌딩 3층,정,충청북도 진천군 시가로 6 (덕산읍),127.5332062853918,36.901931068744375
킴스아동청소년가족상담센터,043-283-9776,,충북 청주시 서원구 두꺼비로70번길 58 2층,충청북도 청주시 서원구 두꺼비로70번길 58 2층,정,충청북도 청주시 서원구 두꺼비로70번길 58 (산남동),127.4678168373565,36.610726676388424
거북이운동언어심리센터,043-221-5526,https://www.instagram.com/turtlecenter5526,충북 청주시 상당구 중고개로 285 4층 금천동,충청북도 청주시 상당구 중고개로 285 4층 금천동,정,충청북도 청주시 상당구 중고개로 285 (금천동),127.50795720389111,36.628026152763724
수정심리분석상담센터,010-6541-3812,,충북 청주시 청원구 오창읍 중심상업로 17 7층 711호,충청북도 청주시 청원구 오창읍 중심상업로 17 7층 711호,정,충청북도 청주시 청원구 중심상업로 17 (오창읍),127.42927521616468,36.71244560034302
주정권ABA언어행동발달연구소,010-2010-2738,https://blog.naver.com/ju-aba,충북 청주시 서원구 산남로 23 111동 101호,충청북도 청주시 서원구 산남로 23 111동 101호,정,"충청북도 청주시 서원구 산남로 23, 111동 (산남동)",127.47161923709959,36.60958622612215
충주언어발달센터,043-846-0330,https://blog.naver.com/cjcdc,충북 충주시 번영대로 224 B동 201호,충청북도 충주시 번영대로 224 B동 201호,정,충청북도 충주시 번영대로 224 (연수동),127.9424853612774,36.98676169868445
꿈고래언어심리센터,043-848-1107,https://blog.naver.com/dreamwhale_23,충북 충주시 칠금중앙1길 3 1층,충청북도 충주시 칠금중앙1길 3 1층,정,충청북도 충주시 칠금중앙1길 3 (칠금동),127.91905070671983,36.97983181745654
WeABA연구소,043-233-8141,http://www.weaba.co.kr/,충북 청주시 흥덕구 대농로 33 테라스퀘어 415호,충청북도 청주시 흥덕구 대농로 33 테라스퀘어 415호,정,충청북도 청주시 흥덕구 대농로 33 (복대동),127.42587830434326,36.64248269959798
훈토스감각통합심리상담연구소,043-211-4452,https://blog.naver.com/juntos_center,충북 청주시 청원구 율량로 192 메디타워2 401호 훈토스감각통합심리상담연구소,충청북도 청주시 청원구 율량로 192 메디타워2 401호 훈토스감각통합심리상담연구소,정,충청북도 청주시 청원구 율량로 192 (율량동),127.49855293681168,36.66556711927297
공감예술심리상담센터,043-267-3348,,충북 청주시 서원구 수곡로 29,충청북도 청주시 서원구 수곡로 29,정,충청북도 청주시 서원구 수곡로 29 (수곡동),127.47414976825647,36.614818425741504
마음휴임상심리상담센터,0507-1328-8311,https://blog.naver.com/platanus8298,충북 청주시 서원구 수곡로67번길 31-13 201호,충청북도 청주시 서원구 수곡로67번길 31-13 201호,정,충청북도 청주시 서원구 수곡로67번길 31-13 (수곡동),127.47080449040767,36.61677256474076
청주아동발달센터,043-252-7582,http://cjspeech.woweb.net/,충북 청주시 청원구 율량로 192 SM빌딩,충청북도 청주시 청원구 율량로 192 SM빌딩,정,충청북도 청주시 청원구 율량로 192 (율량동),127.49855293681168,36.66556711927297
디얼마인드 예술 심리상담 서비스 센터,0507-1484-2307,https://youtube.com/@Dearmind-gu2xj,충북 청주시 상당구 중고개로141번길 11-1 어반스퀘어 401호,충청북도 청주시 상당구 중고개로141번길 11-1 어반스퀘어 401호,정,충청북도 청주시 상당구 중고개로141번길 11-1 (용암동),127.51694029086549,36.616998418432
새봄아동청소년발달센터,0507-1409-3454,,충북 청주시 서원구 1순환로 765 2층 201호,충청북도 청주시 서원구 1순환로 765 2층 201호,정,충청북도 청주시 서원구 1순환로 765 (개신동),127.46372566041694,36.62561351951118
충북금연지원센터,043-278-9030,https://blog.naver.com/cbtcc9030,충북 청주시 서원구 충대로 1 자연대3호관 S1-3 105호,충청북도 청주시 서원구 충대로 1 자연대3호관 S1-3 105호,정,충청북도 청주시 서원구 충대로 1 (개신동),127.46060248672705,36.62876805417572
두리아동발달센터,043-211-6078,https://blog.naver.com/kjm8140,충북 청주시 청원구 오창읍 모정2길 19-25 1층,충청북도 청주시 청원구 오창읍 모정2길 19-25 1층,정,충청북도 청주시 청원구 모정2길 19-25 (오창읍),127.47042523168149,36.748894502732384
제천한방자연치유센터,0507-1417-8850,https://blog.naver.com/as7000,충북 제천시 청풍면 학현소야로 324,충청북도 제천시 청풍면 학현소야로 324,정,충청북도 제천시 학현소야로 324 (청풍면),128.21840738006324,37.01006958629227
청주ABA행동발달연구소,010-9885-5135,https://blog.naver.com/asjangel,충북 청주시 흥덕구 송화로 170-8 3층,충청북도 청주시 흥덕구 송화로 170-8 3층,정,충청북도 청주시 흥덕구 송화로 170-8 (송절동),127.45241608110226,36.666994656862656
청주아동가족상담소,043-292-5660,https://blog.naver.com/cj2925660,충북 청주시 서원구 구룡산로 362-1 대원빌딩,충청북도 청주시 서원구 구룡산로 362-1 대원빌딩,정,충청북도 청주시 서원구 구룡산로 362-1 (수곡동),127.48472257599863,36.61816220657935
라온아동심리발달센터&PCIT,043-231-6914,https://blog.naver.com/bombom890,충북 청주시 흥덕구 서현북로 72 4층,충청북도 청주시 흥덕구 서현북로 72 4층,정,충청북도 청주시 흥덕구 서현북로 72 (가경동),127.43030879228719,36.62208675256367
하이잼아동발달센터,0507-1470-8261,https://blog.naver.com/sensory_plus,충북 청주시 청원구 오창읍 2산단로 140 2층 202호,충청북도 청주시 청원구 오창읍 2산단로 140 2층 202호,정,충청북도 청주시 청원구 2산단로 140 (오창읍),127.4514559049109,36.73373700296265
세종충북도박문제예방치유센터,043-275-0051,http://www.kcgp.or.kr/kcgplc/lc_main.do?lc=1200,충북 청주시 흥덕구 경산로 1 5층,충청북도 청주시 흥덕구 경산로 1 5층,정,충청북도 청주시 흥덕구 경산로 1 (가경동),127.43257792644576,36.62321878672498
청주아동발달지원센터,0507-1413-4880,,충북 청주시 흥덕구 청향로28번길 17 1층 2층,충청북도 청주시 흥덕구 청향로28번길 17 1층 2층,정,충청북도 청주시 흥덕구 청향로28번길 17 (비하동),127.41961890052131,36.638588782517644
말자람 언어발달센터,043-715-9779,https://sjarada.modoo.at,충북 청주시 흥덕구 서현북로 52 3층,충청북도 청주시 흥덕구 서현북로 52 3층,정,충청북도 청주시 흥덕구 서현북로 52 (가경동),127.42819440464957,36.62128681201691
행복가득 심리발달센터,043-536-0500,,충북 진천군 진천읍 상산로 59 2층,충청북도 진천군 진천읍 상산로 59 2층,정,충청북도 진천군 상산로 59 (진천읍),127.44056685527285,36.85466396201454
푸른나무심리센터,0507-1348-4040,http://xn--910b81ore73dk4s7p0a.com/,충북 청주시 상당구 중고개로 180-5 5층,충청북도 청주시 상당구 중고개로 180-5 5층,정,충청북도 청주시 상당구 중고개로 180-5 (용암동),127.51544030774815,36.620816449236244
이선영감각통합언어심리센터,0507-1487-3888,,충북 청주시 청원구 오창읍 중심상업로 31-4 엔젤오메가,충청북도 청주시 청원구 오창읍 중심상업로 31-4 엔젤오메가,정,충청북도 청주시 청원구 중심상업로 31-4 (오창읍),127.4290975711591,36.71392987154315
마음심리발달센터 동남지구점,0507-1407-1202,,충북 청주시 상당구 중고개로141번길 13-2 펜타스퀘어 508호,충청북도 청주시 상당구 중고개로141번길 13-2 펜타스퀘어 508호,정,충청북도 청주시 상당구 중고개로141번길 13-2 (용암동),127.51652285080377,36.61672697391849
충북교육권보호센터,0507-1336-4307,,충북 청주시 청원구 충청대로139번길 40 2층 204호,충청북도 청주시 청원구 충청대로139번길 40 2층 204호,정,충청북도 청주시 청원구 충청대로139번길 40 (율량동),127.4924587343484,36.669479873594426
시냇가학습심리센터,043-217-7443,https://stream123.modoo.at,충북 청주시 청원구 율봉로152번길 31-12 1층,충청북도 청주시 청원구 율봉로152번길 31-12 1층,정,충청북도 청주시 청원구 율봉로152번길 31-12 (율량동),127.48726177785429,36.66700809312323
공감심리발달지원센터,043-877-9255,https://blog.naver.com/didtns4042,충북 음성군 맹동면 대하로 281 3층 공감심리발달지원센터,충청북도 음성군 맹동면 대하로 281 3층 공감심리발달지원센터,정,충청북도 음성군 대하로 281 (맹동면),127.5447020400611,36.912246596676695
제천심리상담발달센터 청전점,043-648-1275,,충북 제천시 용두천로40길 8 제천심리상담발달센터청전점,충청북도 제천시 용두천로40길 8 제천심리상담발달센터청전점,정,충청북도 제천시 용두천로40길 8 (청전동),128.2186301342226,37.15453202980902
꿈꾸는거북이아동발달센터,0507-1420-3731,,충북 청주시 서원구 산남로70번길 34,충청북도 청주시 서원구 산남로70번길 34,정,충청북도 청주시 서원구 산남로70번길 34 (산남동),127.46635098613045,36.61266812023917
도담문학치료연구소,0507-1365-5355,https://blog.naver.com/chenny13,충북 청주시 서원구 쌍샘로107번길 15 3층 도담문학치료연구소,충청북도 청주시 서원구 쌍샘로107번길 15 3층 도담문학치료연구소,정,충청북도 청주시 서원구 쌍샘로107번길 15 (모충동),127.47263790307645,36.626160484177134
유순정심리행동발달센터,0507-1474-7949,https://blog.naver.com/chamjung1,"충북 청주시 상당구 중고개로 349 상가 106호(탑동, 보성트윈힐스아파트)","충청북도 청주시 상당구 중고개로 349 상가 106호(탑동, 보성트윈힐스아파트)",정,충청북도 청주시 상당구 중고개로 349 (탑동),127.50212028024556,36.63048987658789
마이힐심리발달지원센터,0507-1321-8031,https://bit.ly/3NpzEnX,충북 청주시 흥덕구 오송읍 연제1길 24-35 오송컨벤션센터 216호,충청북도 청주시 흥덕구 오송읍 연제1길 24-35 오송컨벤션센터 216호,정,충청북도 청주시 흥덕구 연제1길 24-35 (오송읍),127.32257122781803,36.626464946298455
성암재아동발달센터,0507-1302-2948,,충북 청주시 청원구 오창읍 2산단로 185 2F 성암재아동발달센터,충청북도 청주시 청원구 오창읍 2산단로 185 2F 성암재아동발달센터,유,충청북도 청주시 청원구 2산단로 185-1 (오창읍),127.45461585679644,36.737104240064994
토닥토닥놀이터,0507-1326-0398,https://blog.naver.com/gogsgogs,충북 청주시 상당구 원봉로 21 101동 1층 107호,충청북도 청주시 상당구 원봉로 21 101동 1층 107호,정,"충청북도 청주시 상당구 원봉로 21, 101동 (용암동)",127.5096970976253,36.61209274292638
희망뜰,010-5212-8411,https://blog.naver.com/k1-kyy,충북 청주시 서원구 성화로 95 1층 희망뜰,충청북도 청주시 서원구 성화로 95 1층 희망뜰,정,충청북도 청주시 서원구 성화로 95 (죽림동),127.44549607183467,36.61380991249097
도담발달지원센터,043-262-8288,http://www.xn--bk1bpa73d70y.com,충북 청주시 흥덕구 덕암로35번길 71,충청북도 청주시 흥덕구 덕암로35번길 71,정,충청북도 청주시 흥덕구 덕암로35번길 71 (봉명동),127.45795705515053,36.65633611993372
사회적협동조합 엘림,043-731-5250,,충북 옥천군 옥천읍 상야1길 5 . 1층,충청북도 옥천군 옥천읍 상야1길 5 . 1층,정,충청북도 옥천군 상야1길 5 (옥천읍),127.58486364454048,36.29389411501431
가나발달센터,0507-1303-4957,,충북 충주시 관아5길 1,충청북도 충주시 관아5길 1,정,충청북도 충주시 관아5길 1 (성내동),127.93561723116382,36.96948468331653
마음심리발달센터,0507-1417-1203,http://maumtherapy.itpage.kr,충북 청주시 흥덕구 대농로 70,충청북도 청주시 흥덕구 대농로 70,정,충청북도 청주시 흥덕구 대농로 70 (복대동),127.43010087148163,36.641517483948626
이선영감각통합언어발달센터,043-283-3888,,충북 청주시 상당구 용암북로 144,충청북도 청주시 상당구 용암북로 144,정,충청북도 청주시 상당구 용암북로 144 (용암동),127.51328514552806,36.62149535853163
마음뜰예술심리치료센터,043-267-7937,https://cafe.naver.com/mindgardencenter,충북 청주시 서원구 쌍샘로 95 3층,충청북도 청주시 서원구 쌍샘로 95 3층,정,충청북도 청주시 서원구 쌍샘로 95 (모충동),127.47335960215489,36.62665444183599
라엘ABA,0507-1397-6445,,충북 청주시 서원구 신성화로 49 404호,충청북도 청주시 서원구 신성화로 49 404호,정,충청북도 청주시 서원구 신성화로 49 (성화동),127.45779188075795,36.61942132446323
마음나라 카운슬링센타,043-283-3339,,충북 청주시 상당구 용정로38번길 6 우성타워 202호,충청북도 청주시 상당구 용정로38번길 6 우성타워 202호,정,충청북도 청주시 상당구 용정로38번길 6 (용정동),127.51745412203721,36.62958924884968
아동청소년지원센터 해봄,043-224-8297,https://blog.naver.com/cb8297,충북 청주시 상당구 상당로158번길 5 시민정보교육센터,충청북도 청주시 상당구 상당로158번길 5 시민정보교육센터,정,충청북도 청주시 상당구 상당로158번길 5 (북문로2가),127.49000682528667,36.64269300915878
청주풀이센터,0507-1430-7114,http://freecenter1.modoo.at/,충북 청주시 서원구 수곡로5번길 17 CBS청주기독교방송국 3층,충청북도 청주시 서원구 수곡로5번길 17 CBS청주기독교방송국 3층,정,충청북도 청주시 서원구 수곡로5번길 17 (수곡동),127.47323033986699,36.61386633880929
마음벗아동발달센터,043-212-5006,https://blog.naver.com/soulmate6377,충북 청주시 청원구 오창읍 오창중앙로 123-2 702호,충청북도 청주시 청원구 오창읍 오창중앙로 123-2 702호,정,충청북도 청주시 청원구 오창중앙로 123-2 (오창읍),127.4166615729261,36.709596721764086
우리아이발달심리센터,043-854-6252,,충북 충주시 국원초5길 49 중간동 2층,충청북도 충주시 국원초5길 49 중간동 2층,정,충청북도 충주시 국원초5길 49 (연수동),127.94545185977289,36.981738512510894
별별나눔예술심리센터,0507-1375-4376,http://m.magazine.zonecj.com/@/bbs/list/10172822?bid=magazine_store,충북 충주시 새말1길 8 1층,충청북도 충주시 새말1길 8 1층,정,충청북도 충주시 새말1길 8 (칠금동),127.90816083035895,36.982656180911775
오즈아동발달센터,043-927-2020,https://blog.naver.com/dolidoli60,충북 음성군 맹동면 덕금로 427,충청북도 음성군 맹동면 덕금로 427,정,충청북도 음성군 덕금로 427 (맹동면),127.56697640205601,36.928459855920146
와우숲언어인지발달센터,0507-1437-7594,http://www.xn--0q4b57evj.kr,충북 청주시 흥덕구 가로수로 1318,충청북도 청주시 흥덕구 가로수로 1318,정,충청북도 청주시 흥덕구 가로수로 1318 (복대동),127.43987163228476,36.632520694696666
도담도담언어심리발달센터,043-646-8001,http://dodamdodam8001.com,충북 제천시 청풍호로4가길 10-1,충청북도 제천시 청풍호로4가길 10-1,정,충청북도 제천시 청풍호로4가길 10-1 (영천동),128.2019286825862,37.126442919015346
이화발달센터,0507-1413-0770,http://ewhachildren.com/,충북 청주시 흥덕구 가경로 9-8,충청북도 청주시 흥덕구 가경로 9-8,정,충청북도 청주시 흥덕구 가경로 9-8 (가경동),127.44322658129082,36.61680248123653
플러스진로상담소,0507-1439-0800,,충북 청주시 상당구 단재로95번길 21 101호 플러스진로상담소,충청북도 청주시 상당구 단재로95번길 21 101호 플러스진로상담소,정,충청북도 청주시 상당구 단재로95번길 21 (영운동),127.49757917540785,36.62098857583325
한샘언어심리코칭센터,0507-1359-3167,https://blog.naver.com/se620818,충북 청주시 상당구 중고개로 181 5층 501호,충청북도 청주시 상당구 중고개로 181 5층 501호,정,충청북도 청주시 상당구 중고개로 181 (용암동),127.51474694617107,36.620480502841104
아이바디움직임센터,0507-1365-7696,,충북 청주시 상당구 2순환로2031번길 6-20 6-2번지 동경웰타워 5층 502호,충청북도 청주시 상당구 2순환로2031번길 6-20 6-2번지 동경웰타워 5층 502호,정,충청북도 청주시 상당구 2순환로2031번길 6-20 (방서동),127.50469197751818,36.59821905250937
김현주 심리상담 & 멘탈코칭센터,0507-1411-2070,,충북 청주시 흥덕구 강서로 107 BYC빌딩 409호,충청북도 청주시 흥덕구 강서로 107 BYC빌딩 409호,정,충청북도 청주시 흥덕구 강서로 107 (강서동),127.42810067973616,36.62489397911349
오혜경언어심리치료센터 청주점,043-222-1264,http://www.ohs-therapy.com/,충북 청주시 상당구 교서로 4-2 Lee&Oh빌딩4층,충청북도 청주시 상당구 교서로 4-2 Lee&Oh빌딩4층,정,충청북도 청주시 상당구 교서로 4-2 (영동),127.48661808300146,36.63709224203476
행복나무심리상담코칭센터,043-285-1275,,충북 청주시 서원구 산남로 22 산남렉슬2 204호,충청북도 청주시 서원구 산남로 22 산남렉슬2 204호,정,충청북도 청주시 서원구 산남로 22 (산남동),127.47153372642832,36.6118640760666
브레인트레이닝상담센터 청주지점,043-284-4320,,충북 청주시 서원구 두꺼비로60번길 3-2,충청북도 청주시 서원구 두꺼비로60번길 3-2,정,충청북도 청주시 서원구 두꺼비로60번길 3-2 (산남동),127.46497895599329,36.60995398076425
한국소비자원,1372,http://www.kca.go.kr/,충북 음성군 맹동면 용두로 54 한국소비자원,충청북도 음성군 맹동면 용두로 54 한국소비자원,정,충청북도 음성군 용두로 54 (맹동면),127.54829609378724,36.90694255399321
단양군가족센터,043-421-6200,http://danyang.familynet.or.kr/center/,충북 단양군 단양읍 별곡12길 5 2층 단양군 가족센터,충청북도 단양군 단양읍 별곡12길 5 2층 단양군 가족센터,정,충청북도 단양군 별곡12길 5 (단양읍),128.37019197295328,36.987629167812585
사랑나눔 언어발달센터,043-643-0927,,충북 제천시 동명로 45 2층 언어 발달센터,충청북도 제천시 동명로 45 2층 언어 발달센터,정,충청북도 제천시 동명로 45 (명동),128.20504861115103,37.13422801065753
충청북도 아토피천식 교육정보센터,043-269-7898,http://www.cballergy.co.kr,충북 청주시 서원구 1순환로 776 충북대학교병원 본관 B1층,충청북도 청주시 서원구 1순환로 776 충북대학교병원 본관 B1층,정,충청북도 청주시 서원구 1순환로 776 (개신동),127.46144671113463,36.624056801192374
블럭아 놀자,,,충북 제천시 내제로 211,충청북도 제천시 내제로 211,정,충청북도 제천시 내제로 211 (청전동),128.20966537326333,37.146047546514595
푸른숲마음발달센터,0507-1377-5860,,충북 청주시 상당구 중고개로 180-5 6층,충청북도 청주시 상당구 중고개로 180-5 6층,정,충청북도 청주시 상당구 중고개로 180-5 (용암동),127.51544030774815,36.620816449236244
행복한마음코칭센터,070-8269-5969,,충북 청주시 서원구 탑골로37번길 7-1 유진하우스2층,충청북도 청주시 서원구 탑골로37번길 7-1 유진하우스2층,정,충청북도 청주시 서원구 탑골로37번길 7-1 (산남동),127.47622896797591,36.60996126892079
정통합발달센터,010-7605-8288,,충북 청주시 상당구 중고개로 330-1 401호,충청북도 청주시 상당구 중고개로 330-1 401호,정,충청북도 청주시 상당구 중고개로 330-1 (금천동),127.50419618553357,36.63054225489187
마하나임상담코칭센터,0507-1352-6480,https://mahanaim3927.modoo.at/?link=6h6et6oi,충북 청주시 흥덕구 백봉로224번길 23 203호,충청북도 청주시 흥덕구 백봉로224번길 23 203호,정,충청북도 청주시 흥덕구 백봉로224번길 23 (봉명동),127.46035412892222,36.64809479403068
충청북도청소년종합진흥원 청소년상담복지센터,043-258-2000,http://1388.cbyouth.net/www/main,충북 청주시 상당구 대성로 103 2층 청소년상담복지센터,충청북도 청주시 상당구 대성로 103 2층 청소년상담복지센터,정,충청북도 청주시 상당구 대성로 103 (문화동),127.49226597341577,36.63453016044397
청주스마일센터,0507-1490-1360,https://www.resmile.or.kr/,충북 청주시 청원구 1순환로 112,충청북도 청주시 청원구 1순환로 112,정,충청북도 청주시 청원구 1순환로 112 (율량동),127.5002072596128,36.66417588768904
충북심리상담교육센터,043-842-8855,https://cscent.modoo.at/?link=b4av3ns6,충북 충주시 충인2길 12,충청북도 충주시 충인2길 12,정,충청북도 충주시 충인2길 12 (충의동),127.9303607042111,36.97381591454982
